husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,nwifeinc,inlf,hrwage
39,0,837,17,0,0,38,1,216,36,0,14,0,0,55000,16,16,0,24,43.768,1,9
60,0,30,9,0,0,0,0,500,46,0,12,0,0,6250,45,28,0,40,0,1,12.5
39,0,300,12,0,0,60,1,180,42,0,12,0,0,0,21,24,0,24,0,1,7.5
44,0,500,13,0,0,40,1,300,41,0,12,0,0,45000,25,23,0,40,29.4,1,7.5
39,0,725,12,0,0,55,1,293,42,0,15,0,0,45000,21,21,0,40,29.764,1,7.325
59,1,550,11,0,0,40,0,192,58,0,12,0,0,37500,42,40,0,24,27.516,1,8
42,1,425,18,0,0,40,1,120,35,0,12,0,0,32500,18,17,0,28,26.26,1,4.285714
48,1,480,14,1,0,40,1,200,45,1,12,0,0,22500,28,27,0,40,12.1,1,5
31,1,440,14,1,0,40,0,330,24,1,13,0,1,32500,11,5,1,30,15.34,1,11
48,1,640,10,0,0,40,0,170,50,0,13,0,0,67500,32,31,0,45,58.66,1,3.777778
47,0,420,12,0,0,50,0,1000,47,0,12,0,0,112500,29,29,0,72,60.5,1,13.88889
30,0,520,12,1,0,40,1,300,30,1,12,0,0,13750,12,12,0,48,0,1,6.25
38,0,375,12,0,0,53,1,218,32,0,11,0,0,22500,20,15,0,25,11.164,1,8.72
27,0,440,12,0,0,40,0,320,27,0,12,0,0,3000,9,9,1,40,0,1,8
44,1,650,14,0,0,48,0,340,30,0,16,0,1,112500,24,8,0,40,94.82,1,8.5
42,0,200,12,0,0,55,1,238,39,0,12,0,1,22500,24,21,0,35,10.124,1,6.8
23,0,750,16,0,0,40,0,400,25,0,14,0,0,45000,1,5,0,40,24.2,1,10
33,0,425,12,0,0,40,1,450,32,0,12,0,0,67500,15,14,0,40,44.1,1,11.25
45,0,122,13,0,0,27,0,585,41,0,14,0,0,45000,26,21,0,60,14.58,1,9.75
31,0,220,8,0,0,32,0,480,39,0,16,0,0,6250,17,17,1,32,0,1,15
40,0,840,16,0,0,40,0,218,28,0,8,0,0,45000,18,14,1,40,33.664,1,5.45
38,0,480,12,0,0,48,1,294,35,0,12,0,0,45000,20,17,0,40,29.712,1,7.35
29,1,475,16,0,0,38,0,750,26,0,16,0,1,45000,7,4,1,50,6,1,15
49,1,200,10,0,0,0,1,200,49,0,10,0,1,17500,33,33,0,24,7.1,1,8.333333
41,0,360,12,0,0,40,1,289,38,0,12,0,0,32500,23,20,0,40,17.472,1,7.225
37,1,559,16,0,0,40,1,900,39,0,16,0,1,45000,15,17,0,40,0,1,22.5
43,1,720,12,0,0,39,1,35,44,0,12,0,0,45000,25,26,0,5,43.18,1,7
37,1,900,16,0,0,45,0,480,38,0,13,0,0,3000,15,19,1,40,0,1,12
33,0,372,16,0,0,32,0,150,30,0,13,0,0,27500,11,11,1,25,19.7,1,6
47,0,1000,14,0,0,40,1,1120,44,0,14,0,1,55000,27,24,0,40,0,1,28
30,0,900,16,0,0,40,0,800,31,0,16,0,0,67500,8,9,0,40,25.9,1,20
30,0,700,16,1,0,40,0,800,31,1,18,0,0,55000,8,7,0,40,13.4,1,20
31,0,525,16,0,0,50,1,290,42,0,13,0,0,37500,9,23,0,40,22.42,1,7.25
46,1,1384,16,0,0,50,0,692,46,0,18,0,1,3000,24,22,0,40,0,1,17.3
32,1,525,16,0,0,45,0,180,32,0,13,0,0,3000,10,13,1,14,0,1,12.85714
39,0,368,13,0,0,40,0,250,43,0,12,0,0,17500,20,25,0,25,4.5,1,10
45,1,376,12,0,0,40,1,76,42,0,12,0,0,32500,27,24,0,10,28.548,1,7.6
34,0,1000,16,0,0,40,0,250,26,0,13,0,0,55000,12,7,1,25,42,1,10
39,0,240,15,1,0,32,1,520,30,1,12,0,0,55000,18,12,0,40,27.96,1,13
36,0,800,12,0,0,40,0,270,31,0,12,0,0,37500,18,13,1,40,23.46,1,6.75
28,0,220,12,0,0,40,0,200,28,0,12,0,0,32500,10,10,0,40,22.1,1,5
40,1,714,12,0,0,50,1,85,41,0,12,0,0,22500,22,23,0,21,18.08,1,4.047619
42,1,175,12,1,0,0,1,180,37,1,14,0,1,6250,24,17,0,35,0,1,5.142857
48,1,821,18,0,0,60,0,770,45,0,18,0,0,3000,24,21,0,45,0,1,17.11111
35,0,1096,18,0,0,50,1,384,34,0,17,0,0,112500,11,11,0,35,92.532,1,10.97143
26,0,480,12,0,0,40,0,288,25,0,13,0,0,45000,8,6,1,40,30.024,1,7.2
32,0,175,17,0,0,40,0,220,30,0,14,0,0,17500,9,10,1,40,6.06,1,5.5
45,0,200,13,0,0,60,1,125,39,0,12,0,0,27500,26,21,0,40,21,1,3.125
24,0,540,14,0,0,72,0,325,23,0,14,0,0,45000,4,3,0,40,28.1,1,8.125
56,0,1067,14,0,0,40,0,1100,52,0,18,0,0,112500,36,28,0,40,55.3,1,27.5
33,0,400,14,0,0,44,0,350,27,0,17,0,1,37500,13,4,0,45,19.3,1,7.777778
45,1,750,17,0,0,40,1,750,46,0,17,0,1,67500,22,23,0,40,28.5,1,18.75
30,0,500,12,0,0,40,0,158,28,0,12,0,0,27500,12,10,1,30,19.284,1,5.266667
47,0,590,18,0,0,40,1,600,44,0,18,0,1,67500,23,20,0,40,36.3,1,15
36,1,600,14,0,0,40,1,176,32,0,14,0,0,37500,16,12,0,30,28.348,1,5.866667
46,0,1150,16,0,0,44,1,220,47,0,14,0,0,3000,24,27,0,40,0,1,5.5
33,0,720,13,0,0,40,1,800,42,0,16,0,0,112500,14,20,0,40,70.9,1,20
48,1,624,12,0,0,58,1,403,47,0,12,0,0,55000,30,29,0,40,34.044,1,10.075
27,0,250,10,0,0,30,0,200,23,0,12,0,0,17500,11,5,0,40,7.1,1,5
29,0,682,16,0,0,40,0,350,30,0,16,0,0,45000,7,8,0,40,26.8,1,8.75
38,1,1923,16,0,0,50,1,560,37,0,14,0,0,112500,16,17,0,50,83.38,1,11.2
58,0,846,14,0,0,40,0,160,57,0,12,0,0,27500,38,39,0,21,19.18,1,7.619048
43,0,961,18,0,0,40,1,577,41,0,13,0,0,3000,19,22,0,40,0,1,14.425
28,0,1923,16,0,0,60,0,615,27,0,16,0,0,3000,6,5,0,40,0,1,15.375
48,0,715,12,0,0,40,1,515,39,0,18,0,1,45000,30,15,0,50,18.22,1,10.3
20,0,280,11,0,0,40,0,210,19,0,10,0,0,17500,3,3,1,30,6.58,1,7
35,1,700,17,0,0,40,0,700,34,0,17,0,1,67500,12,11,1,40,31.1,1,17.5
55,1,650,2,1,0,40,1,250,53,1,16,0,0,37500,47,31,0,40,24.5,1,6.25
38,0,950,16,0,0,50,0,240,32,0,16,1,0,55000,16,10,1,48,42.52,1,5
25,0,400,12,0,0,40,1,206,26,0,12,0,0,27500,7,8,0,40,16.788,1,5.15
56,0,800,9,0,0,40,0,500,53,0,12,0,0,45000,41,35,0,40,19,1,12.5
48,0,285,13,0,0,54,0,300,41,0,13,0,0,32500,29,22,0,40,16.9,1,7.5
52,0,850,12,0,0,40,0,360,49,0,12,0,0,67500,34,31,0,40,48.78,1,9
53,0,900,8,0,0,20,1,85,37,0,11,0,0,17500,39,20,0,20,13.08,1,4.25
42,0,981,18,0,0,48,1,1056,46,0,18,0,0,112500,18,22,0,45,57.588,1,23.46667
32,1,700,16,0,0,40,0,600,30,0,16,0,1,67500,10,8,1,35,36.3,1,17.14286
27,0,250,12,0,0,48,0,234,28,0,12,0,0,22500,9,10,0,40,10.332,1,5.85
37,0,255,12,0,0,30,1,166,36,0,12,0,0,22500,19,18,0,35,13.868,1,4.742857
25,0,200,12,0,0,52,0,170,24,0,11,0,0,11500,7,7,0,36,2.66,1,4.722222
64,0,500,5,1,0,40,1,300,54,1,10,0,0,37500,53,38,0,40,21.9,1,7.5
46,0,865,14,0,0,56,0,250,43,0,12,0,0,37500,26,25,0,40,24.5,1,6.25
51,0,320,8,1,0,40,0,320,40,1,12,0,0,32500,37,22,0,40,15.86,1,8
43,0,450,10,0,0,60,1,200,36,0,6,0,0,32500,27,24,0,36,22.1,1,5.555555
35,0,326,14,0,0,50,1,225,37,0,15,0,0,22500,15,16,0,40,10.8,1,5.625
45,0,615,16,1,0,40,1,731,43,1,16,0,1,67500,23,21,0,40,29.488,1,18.275
57,1,816,13,0,0,38,0,192,56,0,12,0,0,55000,38,38,0,24,45.016,1,8
52,1,612,9,0,0,40,0,660,52,0,12,0,1,67500,37,34,0,40,33.18,1,16.5
45,0,500,14,0,0,50,0,360,39,0,13,0,0,55000,25,20,0,50,36.28,1,7.2
23,0,336,12,0,0,40,0,232,23,0,12,0,0,22500,5,5,1,40,10.436,1,5.8
27,0,400,12,0,0,40,0,325,24,0,12,0,0,37500,9,6,0,40,20.6,1,8.125
53,0,480,12,0,0,40,1,550,52,0,12,0,0,45000,35,34,0,40,16.4,1,13.75
61,0,650,13,0,1,40,1,195,51,0,18,1,0,55000,42,27,0,30,44.86,1,6.5
36,0,750,15,0,0,50,1,225,37,0,14,0,0,55000,15,17,0,35,43.3,1,6.428571
36,1,800,17,0,0,50,0,220,36,0,14,0,0,45000,13,16,1,20,33.56,1,11
31,0,890,16,0,0,50,0,615,31,0,16,0,0,67500,9,9,0,40,35.52,1,15.375
37,0,900,16,0,0,45,0,500,37,0,18,0,1,67500,15,13,0,45,41.5,1,11.11111
26,0,480,12,0,0,40,0,560,24,0,12,0,0,45000,8,6,0,40,15.88,1,14
51,0,440,12,0,0,40,0,192,48,0,12,0,0,45000,33,30,0,24,35.016,1,8
33,0,378,13,0,0,42,0,384,29,0,13,0,0,27500,14,10,1,48,7.532,1,8
40,1,700,14,0,0,40,0,479,36,0,14,0,1,45000,20,16,1,40,20.092,1,11.975
26,0,166,13,0,0,30,0,18,24,0,14,0,0,17500,7,4,1,4,16.564,1,4.5
34,1,385,12,0,0,44,0,235,24,0,12,0,0,32500,16,6,0,42,20.28,1,5.595238
27,0,340,13,0,0,50,0,408,26,0,14,0,0,27500,8,6,1,40,6.284,1,10.2
48,0,950,17,0,0,45,1,730,46,0,16,0,1,67500,25,24,0,45,29.54,1,16.22222
26,0,750,14,0,0,40,1,394,25,0,11,0,0,55000,6,8,0,40,34.512,1,9.85
57,0,750,16,0,0,50,0,905,54,0,18,0,0,112500,35,30,0,50,65.44,1,18.1
50,1,740,18,0,0,40,1,880,46,0,16,0,1,67500,26,24,0,40,21.74,1,22
54,1,673,17,0,0,60,0,550,53,0,16,0,1,112500,31,31,0,50,83.9,1,11
26,0,500,13,0,1,48,0,425,22,0,14,0,0,45000,7,2,0,40,22.9,1,10.625
45,0,1300,16,0,0,40,1,225,42,0,14,0,1,112500,23,22,0,35,100.8,1,6.428571
40,0,480,13,0,0,34,0,865,44,0,18,0,1,67500,21,20,0,40,22.52,1,21.625
31,0,850,16,0,0,20,0,71,36,0,12,0,0,112500,9,18,0,10,108.808,1,7.1
26,0,325,16,0,0,41,0,442,28,0,16,0,0,45000,4,6,0,50,22.016,1,8.84
29,1,700,12,0,0,45,0,700,23,0,12,0,1,67500,11,5,1,40,31.1,1,17.5
34,0,900,12,0,0,45,1,240,32,0,12,0,0,45000,16,14,0,40,32.52,1,6
42,0,1300,16,0,0,40,1,275,38,0,12,0,0,112500,20,20,0,25,98.2,1,11
29,0,585,12,0,0,60,0,320,26,0,14,0,0,45000,11,6,1,40,28.36,1,8
39,1,720,12,0,0,53,0,304,38,0,12,0,0,55000,21,20,1,40,39.192,1,7.6
39,0,260,12,0,0,40,1,54,36,0,15,0,0,17500,21,15,0,12,14.692,1,4.5
32,1,467,12,1,0,40,1,169,31,1,11,0,1,45000,14,14,0,25,36.212,1,6.76
37,1,369,16,0,0,40,0,346,35,0,16,0,0,32500,15,13,1,40,14.508,1,8.65
44,1,660,10,1,0,40,0,300,40,1,14,0,1,37500,28,20,0,40,21.9,1,7.5
48,0,340,9,0,1,40,1,260,38,0,12,1,1,13750,33,20,0,40,0.23,1,6.5
53,0,923,11,0,0,50,0,150,50,0,12,0,0,45000,36,32,0,20,37.2,1,7.5
45,0,695,16,0,0,50,1,596,43,0,16,0,0,112500,23,21,0,40,81.508,1,14.9
22,0,230,13,0,0,42,0,184,22,0,15,0,0,22500,3,1,0,40,12.932,1,4.6
39,0,560,12,0,0,32,1,216,33,0,12,0,1,32500,21,15,0,35,21.268,1,6.171429
38,0,711,16,0,0,45,1,280,39,0,16,0,1,37500,16,17,0,40,22.94,1,7
45,1,640,12,0,0,42,1,256,37,0,12,0,0,32500,27,19,0,40,19.188,1,6.4
45,0,400,12,0,0,40,1,300,40,0,12,0,0,27500,27,22,0,40,11.9,1,7.5
49,0,255,12,0,0,15,0,149,44,0,12,0,0,22500,31,26,0,32,14.752,1,4.65625
32,0,233,9,0,0,40,1,216,33,0,12,0,0,17500,17,15,0,35,6.268,1,6.171429
38,0,700,18,0,0,43,1,500,33,0,18,1,0,67500,14,9,0,35,41.5,1,14.28571
37,0,420,12,0,0,40,0,720,35,0,12,0,0,55000,19,17,1,40,17.56,1,18
41,0,400,12,0,0,40,0,600,36,0,18,0,0,3000,23,12,0,40,0,1,15
40,0,675,12,0,0,50,0,376,42,0,14,0,0,55000,22,22,1,40,35.448,1,9.4
28,1,440,13,1,0,46,0,376,27,1,11,0,0,37500,9,10,1,40,17.948,1,9.4
25,0,300,16,0,0,36,0,230,25,0,16,0,0,32500,3,3,0,40,20.54,1,5.75
24,0,400,12,0,0,60,0,51,25,0,12,0,0,17500,6,7,0,12,14.848,1,4.25
36,0,350,12,0,0,40,1,350,34,0,16,0,1,67500,18,12,0,40,49.3,1,8.75
30,0,460,12,0,0,59,1,175,29,0,12,0,0,32500,12,11,0,35,23.4,1,5
41,0,634,12,0,0,32,0,42,39,0,10,0,0,32500,23,23,0,6,30.316,1,7
30,1,550,12,0,0,40,0,329,30,0,12,0,0,37500,12,12,1,40,20.392,1,8.225
32,0,300,12,0,1,40,1,330,32,0,9,1,0,37500,14,17,0,32,20.34,1,10.3125
57,0,1000,14,0,0,20,0,781,55,0,16,0,1,112500,37,33,0,40,71.888,1,19.525
36,0,1000,14,0,0,50,0,150,23,0,12,0,0,27500,16,5,0,21,19.7,1,7.142857
55,0,189,10,0,0,50,0,206,50,0,11,0,0,32500,39,33,0,42,21.788,1,4.904762
64,0,600,12,0,0,0,0,296,56,0,12,0,0,37500,46,38,0,40,22.108,1,7.4
56,1,450,11,0,0,40,0,690,51,0,15,0,0,112500,39,30,0,40,76.62,1,17.25
35,1,528,13,0,0,48,1,405,31,0,12,0,1,45000,16,13,0,40,23.94,1,10.125
32,0,275,12,0,1,40,0,240,26,0,14,1,0,27500,14,6,0,40,15.02,1,6
43,1,400,14,0,0,35,1,250,42,0,16,0,0,0,23,20,0,40,0,1,6.25
52,0,342,12,0,0,40,0,342,52,0,12,0,0,37500,34,34,0,45,19.716,1,7.6
57,1,350,9,0,0,40,0,210,57,0,12,0,0,22500,42,39,0,40,11.58,1,5.25
38,1,520,12,0,0,40,0,68,30,0,12,0,0,22500,20,12,1,9,18.964,1,7.555555
28,0,280,12,0,0,40,0,320,27,0,14,0,0,27500,10,7,1,40,10.86,1,8
32,0,330,18,0,0,37,0,548,34,0,18,0,1,37500,8,10,1,50,9.004,1,10.96
36,1,425,13,0,0,60,1,325,34,0,17,0,1,45000,17,11,0,40,28.1,1,8.125
43,1,395,7,0,0,40,1,200,41,0,12,0,0,22500,30,23,0,48,12.1,1,4.166667
44,1,675,18,0,0,50,1,800,48,0,18,0,1,67500,20,24,0,40,25.9,1,20
33,0,400,12,0,0,54,1,300,31,0,12,0,0,32500,15,13,0,40,16.9,1,7.5
36,1,412,12,0,0,56,1,330,32,0,12,0,0,45000,18,14,0,40,27.84,1,8.25
31,0,600,18,0,0,50,0,600,29,0,18,1,0,67500,7,5,0,40,36.3,1,15
34,0,350,12,0,0,40,0,270,31,0,13,0,0,37500,16,12,1,40,23.46,1,6.75
47,1,375,12,0,0,43,1,62,35,0,12,0,0,32500,29,17,0,10,29.276,1,6.2
52,0,600,12,0,0,40,0,150,47,0,12,0,0,67500,34,29,0,20,59.7,1,7.5
26,0,550,13,0,0,40,0,180,27,0,13,0,0,32500,7,8,1,40,23.14,1,4.5
35,0,1000,16,0,0,65,0,1000,33,0,17,0,0,67500,13,10,0,40,15.5,1,25
40,1,700,12,0,0,40,0,500,39,0,12,0,0,55000,22,21,0,45,29,1,11.11111
52,1,800,12,0,0,35,0,220,52,0,12,0,0,45000,34,34,0,40,33.56,1,5.5
42,0,789,16,0,0,45,1,414,40,0,14,0,0,67500,20,20,0,40,45.972,1,10.35
37,0,1000,17,0,0,40,0,160,37,0,17,0,0,3000,14,14,1,12,0,1,13.33333
24,0,800,16,0,0,45,0,475,22,0,16,0,0,45000,2,0,0,40,20.3,1,11.875
58,0,158,16,0,0,34,0,163,55,0,12,0,0,17500,36,37,0,35,9.024,1,4.657143
52,0,900,18,0,0,40,0,700,52,0,14,0,0,55000,28,32,0,40,18.6,1,17.5
45,0,600,13,0,0,34,0,168,44,0,12,0,1,37500,26,26,0,24,28.764,1,7
26,0,250,12,0,0,66,0,354,27,0,14,0,1,27500,8,7,1,40,9.092,1,8.85
44,0,360,10,0,1,40,0,325,49,0,14,1,0,67500,28,29,0,40,50.6,1,8.125
28,0,750,16,0,0,40,0,420,24,0,13,0,0,112500,6,5,0,40,90.66,1,10.5
47,0,950,16,0,0,40,1,150,47,0,17,0,0,67500,25,24,0,24,59.7,1,6.25
47,0,700,18,0,0,45,0,400,46,0,16,0,0,67500,23,24,0,35,46.7,1,11.42857
35,0,800,17,0,0,40,1,198,32,0,14,0,0,22500,12,12,0,40,12.204,1,4.95
33,0,370,16,0,0,60,0,400,33,0,15,0,0,45000,11,12,1,45,24.2,1,8.888889
43,0,650,16,0,0,50,1,40,43,0,18,0,0,112500,21,19,0,8,110.42,1,5
63,0,700,12,0,0,24,0,1000,55,0,17,0,1,112500,45,32,0,66,60.5,1,15.15152
49,0,500,12,0,0,40,1,400,42,0,12,0,0,37500,31,24,0,48,16.7,1,8.333333
47,0,1230,18,0,0,20,1,460,46,0,16,0,0,112500,23,24,0,50,88.58,1,9.2
22,0,420,12,0,0,32,0,400,23,0,13,0,0,37500,4,4,0,54,16.7,1,7.407407
39,0,1000,16,0,0,40,0,198,37,0,12,0,0,55000,17,19,1,16,44.704,1,12.375
29,0,600,16,0,0,65,0,550,30,0,18,0,1,112500,7,6,1,40,83.9,1,13.75
34,0,400,12,0,0,40,1,68,26,0,12,0,0,13750,16,8,0,15,10.214,1,4.533333
33,0,561,13,0,0,21,0,597,33,0,12,0,0,55000,14,15,0,40,23.956,1,14.925
46,0,1300,12,0,0,52,0,464,46,0,12,0,1,55000,28,28,0,32,30.872,1,14.5
26,0,275,12,0,0,50,0,226,24,0,16,0,0,22500,8,2,1,40,10.748,1,5.65
48,0,800,12,0,0,50,0,450,49,0,12,0,0,67500,30,31,0,40,44.1,1,11.25
46,0,1100,14,0,0,40,1,550,42,0,12,0,0,112500,26,24,0,40,83.9,1,13.75
39,0,500,18,0,0,40,1,350,36,0,15,0,0,67500,15,15,0,40,49.3,1,8.75
31,0,800,17,0,0,40,0,360,28,0,17,0,0,45000,8,5,1,32,26.28,1,11.25
43,1,525,18,0,0,55,1,525,44,0,16,0,1,45000,19,22,0,40,17.7,1,13.125
38,0,1923,16,0,0,32,0,400,41,0,14,0,0,112500,16,21,0,40,91.7,1,10
43,0,550,9,0,0,45,1,250,36,0,9,0,1,45000,28,21,0,40,32,1,6.25
32,0,200,14,0,0,35,0,360,30,0,12,0,0,32500,12,12,1,40,13.78,1,9
36,1,1325,12,0,0,50,0,780,26,0,18,0,0,112500,18,2,0,40,71.94,1,19.5
53,0,436,16,0,0,40,1,500,45,0,16,0,0,45000,31,23,0,40,19,1,12.5
43,1,480,14,0,0,40,1,260,42,0,13,0,0,45000,23,23,0,40,31.48,1,6.5
38,0,350,12,0,0,40,1,800,38,0,15,0,0,112500,20,17,0,40,70.9,1,20
34,0,500,15,0,1,40,0,460,34,0,16,0,0,45000,13,12,1,21,21.08,1,21.90476
38,0,950,14,0,0,34,1,90,36,0,12,0,0,45000,18,18,0,14,40.32,1,6.428571
41,1,480,12,0,1,40,0,640,35,0,12,1,0,67500,23,17,1,40,34.22,1,16
22,0,550,15,0,0,50,0,378,24,0,14,0,0,32500,1,4,0,40,12.844,1,9.45
63,0,200,8,0,0,10,1,225,56,0,12,0,0,32500,49,38,0,35,20.8,1,6.428571
41,0,452,14,0,0,40,0,500,33,0,12,0,0,55000,21,15,1,40,29,1,12.5
32,0,220,7,0,1,40,0,106,36,0,0,1,0,8750,19,30,1,120,3.238,1,0.8833333
47,0,1346,18,0,0,60,1,872,37,0,18,0,1,112500,23,13,0,60,67.156,1,14.53333
50,1,440,12,0,0,40,0,700,49,0,18,0,1,45000,32,25,0,40,8.6,1,17.5
32,0,80,18,0,0,8,0,900,30,0,18,0,0,55000,8,6,0,35,8.2,1,25.71428
28,0,550,15,0,0,60,0,247,29,0,12,0,0,45000,7,11,1,24,32.156,1,10.29167
36,0,600,14,0,0,40,0,500,36,0,16,0,0,3000,16,14,1,40,0,1,12.5
29,0,360,12,0,0,60,0,300,27,0,10,0,0,32500,11,11,1,40,16.9,1,7.5
42,1,500,12,0,0,40,1,370,42,0,12,0,0,55000,24,24,0,35,35.76,1,10.57143
33,1,600,12,0,0,40,0,600,29,0,12,0,0,45000,15,11,0,40,13.8,1,15
41,1,431,12,0,0,40,0,100,24,0,15,0,0,17500,23,3,1,40,12.3,1,2.5
31,1,355,12,0,0,40,0,330,30,0,13,0,0,45000,13,11,1,40,27.84,1,8.25
32,1,760,16,0,0,35,0,500,30,0,14,0,0,67500,10,10,1,35,41.5,1,14.28571
47,0,600,12,0,0,50,1,85,41,0,14,0,0,45000,29,21,0,20,40.58,1,4.25
61,0,445,12,0,0,40,0,341,54,0,14,0,0,67500,43,34,0,40,49.768,1,8.525
34,1,472,12,0,0,40,1,450,40,0,12,0,1,45000,16,22,0,40,21.6,1,11.25
29,0,512,14,0,0,32,0,346,27,0,14,0,0,45000,9,7,1,40,27.008,1,8.65
25,0,175,14,0,0,35,1,272,26,0,13,0,0,32500,5,7,0,40,18.356,1,6.8
29,0,370,16,0,0,45,0,300,25,0,16,0,0,32500,7,3,1,50,16.9,1,6
35,1,368,14,1,0,40,1,450,32,1,12,0,0,55000,15,14,0,40,31.6,1,11.25
56,1,680,12,0,0,40,0,210,55,0,12,0,0,55000,38,37,0,30,44.08,1,7
51,0,400,12,0,0,28,1,266,49,0,13,0,0,55000,33,30,0,40,41.168,1,6.65
39,0,360,12,0,0,40,0,120,32,0,12,0,0,17500,21,14,1,20,11.26,1,6
25,0,400,16,0,0,60,0,500,26,0,16,0,0,45000,3,4,0,50,19,1,10
32,0,750,16,0,0,40,0,320,33,0,16,0,0,55000,10,11,1,40,38.36,1,8
37,0,250,12,0,0,45,1,174,37,0,12,0,0,45000,19,19,0,40,35.952,1,4.35
44,0,500,18,0,0,48,0,250,37,0,18,0,0,45000,20,13,1,25,32,1,10
42,0,320,16,0,0,80,0,190,37,0,12,0,0,37500,20,19,0,40,27.62,1,4.75
40,0,800,18,0,0,60,1,200,42,0,15,0,0,67500,16,21,0,30,57.1,1,6.666667
40,0,350,18,0,0,48,1,750,38,0,18,0,0,67500,16,14,0,50,28.5,1,15
37,0,865,12,0,0,40,1,171,39,0,15,0,0,45000,19,18,0,16,36.108,1,10.6875
33,1,1014,10,0,0,40,1,168,31,0,12,0,0,45000,17,13,0,24,36.264,1,7
36,0,310,12,0,0,32,0,368,35,0,16,0,0,32500,18,13,0,40,13.364,1,9.2
31,0,500,12,1,0,44,0,300,28,1,12,0,0,0,13,10,0,40,0,1,7.5
29,1,436,14,0,0,40,0,375,31,0,16,0,1,45000,9,9,0,40,25.5,1,9.375
30,0,400,12,0,0,40,1,230,27,0,12,0,0,27500,12,9,0,40,15.54,1,5.75
45,1,420,12,0,0,40,1,83,45,0,13,0,0,37500,27,26,0,15,33.184,1,5.533333
40,1,600,16,1,0,40,1,438,32,1,16,0,1,45000,18,10,0,40,22.224,1,10.95
41,1,840,16,0,0,40,0,557,35,0,16,0,0,67500,19,13,1,40,38.536,1,13.925
32,0,673,16,1,0,40,0,552,30,1,16,0,0,55000,10,8,1,40,26.296,1,13.8
57,0,988,12,0,0,40,0,558,53,0,12,0,0,112500,39,35,0,40,83.484,1,13.95
47,0,560,16,0,0,40,1,585,43,0,16,0,0,45000,25,21,0,40,14.58,1,14.625
32,1,450,14,0,0,45,0,300,31,0,12,0,0,37500,12,13,1,30,21.9,1,10
54,0,1000,12,0,0,40,0,370,52,0,12,0,0,112500,36,34,0,40,93.26,1,9.25
30,0,600,16,0,0,56,0,400,30,0,12,0,0,55000,8,12,1,40,34.2,1,10
39,0,700,16,0,0,40,1,260,39,0,14,0,0,55000,17,19,0,40,41.48,1,6.5
35,0,228,12,0,0,30,1,14,39,0,14,0,0,22500,17,19,0,3,21.772,1,4.666667
42,1,574,16,0,0,56,1,225,38,0,12,0,0,37500,20,20,0,40,25.8,1,5.625
56,0,1100,16,0,0,40,0,550,54,0,16,0,1,37500,34,32,0,40,8.9,1,13.75
35,0,320,12,0,0,38,0,150,32,0,12,0,0,17500,17,14,1,16,9.7,1,9.375
33,0,1500,18,0,0,32,0,1000,32,0,18,0,0,3000,9,8,1,45,0,1,22.22222
51,0,1000,16,0,0,42,1,32,46,0,14,0,0,0,29,26,0,12,0,1,2.666667
37,0,372,3,0,1,44,0,255,39,0,12,1,1,6250,28,21,1,35,0,1,7.285714
33,1,325,16,0,0,35,0,500,27,0,12,0,0,67500,11,9,0,40,41.5,1,12.5
44,0,444,12,0,0,24,1,520,41,0,12,0,0,55000,26,23,0,40,27.96,1,13
32,0,500,11,0,0,90,0,225,40,0,12,0,0,32500,15,22,1,40,20.8,1,5.625
41,1,250,12,0,1,35,1,230,36,0,12,1,1,22500,23,18,0,40,10.54,1,5.75
27,0,325,12,1,0,40,0,280,25,1,12,0,0,32500,9,7,0,40,17.94,1,7
32,0,1500,15,0,0,65,0,250,32,0,16,0,0,55000,11,10,1,30,42,1,8.333333
55,1,450,12,0,0,22,1,425,57,0,12,0,1,32500,37,39,0,110,10.4,1,3.863636
23,0,248,14,0,0,45,0,296,24,0,15,0,0,27500,3,3,0,40,12.108,1,7.4
38,0,944,17,0,0,40,1,652,39,0,17,0,1,112500,15,16,0,40,78.596,1,16.3
60,0,400,18,0,0,40,0,288,57,0,16,0,0,45000,36,35,0,27,30.024,1,10.66667
24,0,209,10,0,1,38,0,143,22,0,14,1,0,0,8,2,1,30,0,1,4.766667
62,0,1154,18,0,0,32,0,865,58,0,18,0,1,112500,38,34,0,40,67.52,1,21.625
30,0,275,18,0,0,40,0,25,29,0,16,0,0,13750,6,7,1,3,12.45,1,8.333333
33,0,416,16,0,0,40,0,80,31,0,16,0,0,17500,11,9,1,20,13.34,1,4
23,0,485,12,0,0,70,0,325,23,0,15,1,0,37500,5,2,0,35,20.6,1,9.285714
39,0,450,16,1,0,45,1,456,31,1,12,0,1,55000,17,13,0,40,31.288,1,11.4
36,1,659,12,0,0,40,1,102,34,0,10,0,0,45000,18,18,0,24,39.696,1,4.25
43,0,260,7,1,0,40,1,170,36,1,14,0,0,22500,30,16,0,40,13.66,1,4.25
43,0,1450,18,0,0,43,1,450,43,0,18,0,0,112500,19,19,0,40,89.1,1,11.25
36,0,530,16,0,0,40,0,800,35,0,16,0,1,67500,14,13,1,40,25.9,1,20
46,1,720,16,0,0,40,0,100,51,0,13,0,0,45000,24,32,0,56,39.8,1,1.785714
28,0,500,12,0,0,50,0,80,25,0,12,0,0,27500,10,7,1,25,23.34,1,3.2
